timestamp,Carrier,OriginCityName,OriginCountry,DestCityName,DestCountry,FlightTimeMin,AvgTicketPrice,Cancelled,FlightDelayType,FlightDelay,DistanceKilometers
"2020-02-24T13:21:36.000Z","Kibana Airlines",Mumbai,IN,"Mexico City",MX,"1489.141784913865","408.7289478927464",false,"Carrier Delay",true,"15653.843203880244"
"2020-02-24T13:16:45.000Z","ES-Air","Buenos Aires",AR,Treviso,IT,"949.3781389905071","307.9144909035788",false,"No Delay",false,"11392.537667886085"
"2020-02-24T13:07:53.000Z","ES-Air",Rome,IT,Moscow,RU,"200.27058150924563","325.18195916902926",false,"No Delay",false,"2403.2469781109476"
"2020-02-24T13:07:53.000Z","ES-Air",Bogota,CO,Rochester,US,"276.6018592274898","282.97953836956736",false,"No Delay",false,"4702.231606867326"
"2020-02-24T13:07:53.000Z","ES-Air",Dubai,AE,Treviso,IT,"247.29692903319852","721.7953573912923",false,"No Delay",false,"4451.344722597573"
"2020-02-24T13:05:23.000Z","Logstash Airways","Buenos Aires",AR,Venice,IT,"557.5098449765276","548.0333713491775",false,"Weather Delay",true,"11392.706744507079"
"2020-02-24T13:01:47.000Z","Kibana Airlines",Montreal,CA,Belogorsk,RU,"553.2081320649038","253.46284204936586",false,"Late Aircraft Delay",true,"9085.954509233172"
"2020-02-24T12:49:23.000Z","ES-Air",Shanghai,CN,Washington,US,"705.5261602469243","833.6479090000086",false,"No Delay",false,"11993.944724197712"
"2020-02-24T12:41:07.000Z","Logstash Airways",Bogota,CO,London,GB,"529.5713530690201","403.16601118418",false,"No Delay",false,"8473.141649104322"
"2020-02-24T12:39:33.000Z","Kibana Airlines",Venice,IT,Verona,IT,"6.771840656759256","237.1599338564911",false,"No Delay",false,"115.12129116490735"
"2020-02-24T12:34:34.000Z","ES-Air",Tokyo,JP,"Xi'an",CN,"143.7645998364639","476.752392070811",false,"No Delay",false,"2875.291996729278"
"2020-02-24T12:27:41.000Z","Logstash Airways",Verona,IT,Vienna,AT,"31.084846656127624","678.6949835463197",false,"No Delay",false,"528.4423931541696"
"2020-02-24T12:26:38.000Z",JetBeats,Olenegorsk,RU,Warsaw,PL,"105.70868955747825","614.3140063686005",false,"No Delay",false,"1902.7564120346085"
"2020-02-24T12:13:27.000Z","Logstash Airways",Helsinki,FI,Sydney,AU,"1455.8538719224393","421.3962084948995",false,"Carrier Delay",true,"15189.392591146832"
"2020-02-24T12:08:23.000Z","ES-Air",Zurich,CH,Zurich,CH,0,"120.56993966378894",false,"No Delay",false,0
"2020-02-24T11:45:05.000Z","Logstash Airways",Milan,IT,Tokyo,JP,"541.822252943638","891.9436834339627",true,"No Delay",false,"9752.800552985484"
"2020-02-24T11:42:54.000Z","Kibana Airlines",London,GB,Seattle,US,"883.7670560669243","373.52748143689877",false,"Late Aircraft Delay",true,"7725.204672803091"
"2020-02-24T11:40:58.000Z","Logstash Airways",Mumbai,IN,Melbourne,AU,"515.5743311172162","638.469610497493",false,"No Delay",false,"9795.912291227107"
"2020-02-24T11:22:46.000Z",JetBeats,Adelaide,AU,Cologne,DE,"788.2988491537492","626.2166987538674",false,"No Delay",false,"15765.976983074983"
"2020-02-24T11:22:04.000Z","Logstash Airways",Melbourne,AU,Oslo,NO,"796.4501082855201","581.6885419667424",false,"No Delay",false,"15929.0021657104"
"2020-02-24T11:01:45.000Z","Kibana Airlines",Tokyo,JP,Treviso,IT,"738.6103879052667","836.2290947211587",false,"No Delay",false,"9601.935042768468"
"2020-02-24T10:58:52.000Z","Kibana Airlines",Olenegorsk,RU,Vienna,AT,"127.61151579475592","382.2148084145456",false,"No Delay",false,"2424.6188001003625"
"2020-02-24T10:57:13.000Z","Logstash Airways",Dublin,IE,Pisa,IT,"281.97243952213273","968.6848683235585",false,"NAS Delay",true,"1631.5590323541242"
"2020-02-24T10:54:26.000Z","Logstash Airways",Sydney,AU,Treviso,IT,"859.0624338310106","617.2679854000583",false,"No Delay",false,"16322.186242789201"
"2020-02-24T10:40:04.000Z","Kibana Airlines",Adelaide,AU,"Chitose / Tomakomai",JP,"410.10713005810277","403.3439954764796",false,"No Delay",false,"8612.249731220158"
"2020-02-24T10:33:05.000Z",JetBeats,Stockholm,SE,Stockholm,SE,0,"167.42887044900766",false,"No Delay",false,0
"2020-02-24T10:31:17.000Z","Logstash Airways",Shanghai,CN,Stockholm,SE,"517.9025224715355","848.5054503980043",false,"No Delay",false,"7768.537837073032"
"2020-02-24T10:31:17.000Z","Logstash Airways",Rome,IT,Osaka,JP,"810.2050280112916","557.7600699639967",true,"No Delay",false,"9722.460336135498"
"2020-02-24T10:31:17.000Z","ES-Air",Milan,IT,Ottawa,CA,"394.611534935082","395.35377265918896",false,"No Delay",false,"6313.784558961312"
"2020-02-24T10:28:40.000Z","Kibana Airlines",Berlin,DE,Pisa,IT,"91.81470118019021","912.2675084435419",false,"No Delay",false,"1009.9617129820923"
"2020-02-24T10:25:14.000Z","ES-Air",Rome,IT,"Jeju City",KR,"714.3481524477409","522.396316604606",false,"No Delay",false,"9286.52598182063"
"2020-02-24T10:24:43.000Z",JetBeats,"Jebel Ali",AE,Ottawa,CA,"748.6872767741673","761.1006232201548",false,"Late Aircraft Delay",true,"10778.996428386678"
"2020-02-24T10:17:51.000Z","ES-Air",Vienna,AT,Washington,US,"429.11053613268234","331.0345993282252",false,"Carrier Delay",true,"7183.989650388282"
"2020-02-24T10:10:15.000Z","ES-Air",Johannesburg,ZA,Ottawa,CA,"872.1065543602726","659.2249544705215",false,"No Delay",false,"13081.59831540409"
"2020-02-24T10:09:18.000Z","Kibana Airlines",Durban,ZA,Belogorsk,RU,"928.5856175801333","318.050216948997",false,"No Delay",false,"13000.198646121866"
"2020-02-24T10:08:40.000Z","Kibana Airlines",Mumbai,IN,Milan,IT,"407.2275586494325","298.01528479401065",false,"No Delay",false,"6515.64093839092"
"2020-02-24T10:04:43.000Z","ES-Air",Copenhagen,DK,Quito,EC,"593.1159843649685","393.43542914520185",false,"No Delay",false,"10082.971734204466"
"2020-02-24T10:03:12.000Z",JetBeats,Helsinki,FI,Nashville,US,"695.3311707338594","863.0056093024062",false,"No Delay",false,"7648.642878072454"
"2020-02-24T10:03:11.000Z","Logstash Airways",Seoul,KR,Treviso,IT,"1015.1831595359122","887.2631154020137",false,"Carrier Delay",true,"8712.381073966859"
"2020-02-24T10:02:11.000Z","ES-Air",Dubai,AE,"Salt Lake City",US,"661.9623453763814","490.70152338003766",false,"No Delay",false,"12577.284562151248"
"2020-02-24T09:56:30.000Z","Logstash Airways","Xi'an",CN,Zurich,CH,"524.1780408756862","430.84082210550235",false,"Late Aircraft Delay",true,"7964.382776638037"
"2020-02-24T09:51:59.000Z",JetBeats,"New Delhi",IN,Vienna,AT,"264.5603222247445","516.8810661613193",false,"No Delay",false,"5555.766766719635"
"2020-02-24T09:47:41.000Z","Kibana Airlines",Rome,IT,Montreal,CA,"314.3847981745588","935.8949391594045",false,"No Delay",false,"6602.080761665735"
"2020-02-24T09:34:56.000Z","ES-Air",Quito,EC,Wichita,US,"543.7085156088172","811.4271620498849",true,"Carrier Delay",true,"4619.336249741074"
"2020-02-24T09:29:09.000Z","Kibana Airlines",Mumbai,IN,Oslo,NO,"331.5709631304924","548.6436371171368",false,"No Delay",false,"6631.4192626098475"
"2020-02-24T09:28:06.000Z","Logstash Airways",Seoul,KR,Rome,IT,"562.5372796587295","928.1075902704748",false,"No Delay",false,"9000.596474539672"
"2020-02-24T09:27:29.000Z","Logstash Airways","Cape Town",ZA,Pittsburgh,US,"767.0498658432057","799.7387320989383",false,"No Delay",false,"13039.847719334497"
"2020-02-24T09:24:46.000Z",JetBeats,"San Diego",US,Belogorsk,RU,"792.8419912631659","560.2786404381712",false,"No Delay",false,"8721.261903894825"
"2020-02-24T09:16:35.000Z","ES-Air",Brisbane,AU,Durban,ZA,"1097.6274834296096","380.1509751751737",false,"Carrier Delay",true,"11191.529801155315"
"2020-02-24T09:15:57.000Z","Logstash Airways","Jebel Ali",AE,Shanghai,CN,"499.54327314871813","436.51176288699185",true,"No Delay",false,"6494.062550933336"
"2020-02-24T09:15:57.000Z","ES-Air",Venice,IT,"Xi'an",CN,"1026.106681716787","471.62625542789215",false,"Carrier Delay",true,"7822.173498884659"
"2020-02-24T09:08:29.000Z",JetBeats,Bergamo,IT,Montreal,CA,"369.62308425887716","321.55787386450277",false,"NAS Delay",true,"6192.461685177543"
"2020-02-24T09:07:13.000Z",JetBeats,Bologna,IT,"Cape Town",ZA,"727.0457787988703","402.0212519641826",false,"No Delay",false,"8724.549345586443"
"2020-02-24T09:07:13.000Z",JetBeats,Reno,US,Shanghai,CN,"824.4442943371416","308.54274146600636",false,"NAS Delay",true,"9935.553003731407"
"2020-02-24T09:06:46.000Z","Logstash Airways",Belogorsk,RU,Vienna,AT,"381.067521604598","686.7454448469634",false,"No Delay",false,"7240.282910487363"
"2020-02-24T09:03:17.000Z",JetBeats,Amsterdam,NL,Tokyo,JP,"466.9743384652399","872.3858669630849",false,"No Delay",false,"9339.486769304798"
"2020-02-24T08:56:41.000Z","Logstash Airways",Cagliari,IT,Stockholm,SE,"130.7375345430314","781.0638720776062",false,"No Delay",false,"2353.275621774565"
"2020-02-24T08:55:25.000Z",JetBeats,Tokyo,JP,Warsaw,PL,"453.904416591892","930.7241063802254",true,"No Delay",false,"8624.183915245949"
"2020-02-24T08:51:50.000Z","Logstash Airways",Lima,PE,Treviso,IT,"908.5350201967211","733.581721764647",false,"No Delay",false,"10902.420242360653"
"2020-02-24T08:47:01.000Z","Kibana Airlines",Chengdu,CN,Bergamo,IT,"530.2301800805819","860.7851631137266",false,"No Delay",false,"7953.452701208728"
"2020-02-24T08:39:25.000Z","Logstash Airways",Olenegorsk,RU,Venice,IT,"199.9016564032069","835.648106089721",false,"No Delay",false,"2798.6231896448967"
"2020-02-24T08:38:21.000Z",JetBeats,Quito,EC,Johannesburg,ZA,"1148.177288941613","299.83924133771717",false,"NAS Delay",true,"11664.48204518258"
"2020-02-24T08:36:25.000Z","Kibana Airlines",Helsinki,FI,Stockholm,SE,"261.36339710434686","590.7954545022405",false,"Weather Delay",true,"399.99736814781534"
"2020-02-24T08:35:55.000Z","Kibana Airlines",Palermo,IT,Durban,ZA,"368.3500386272931","250.05138445609293",false,"No Delay",false,"7735.350811173154"
"2020-02-24T08:33:39.000Z","Logstash Airways",Bogota,CO,"Las Vegas",US,"350.218710524797","683.3835837113089",false,"NAS Delay",true,"5443.718078921549"
"2020-02-24T08:30:45.000Z",JetBeats,Tokyo,JP,Venice,IT,"456.92512924512477","620.7555910736017",false,"No Delay",false,"9595.42771414762"
"2020-02-24T08:30:07.000Z","Kibana Airlines",Osaka,JP,Melbourne,AU,"383.04055578902853","831.05014373126",false,"No Delay",false,"8043.8516715696"
"2020-02-24T08:27:01.000Z",JetBeats,"Mexico City",MX,Shanghai,CN,"681.1420141967278","927.6432613946316",false,"No Delay",false,"12941.698269737828"
"2020-02-24T08:22:56.000Z","ES-Air",London,GB,London,GB,"5.841377064418439","238.949840747548",false,"No Delay",false,"81.77927890185815"
"2020-02-24T08:22:10.000Z","ES-Air",Tampa,US,Vienna,AT,"523.4863932812005","553.2874640963457",false,"No Delay",false,"8375.782292499209"
"2020-02-24T08:17:51.000Z","Kibana Airlines",Tokoname,JP,Palermo,IT,"929.5444321060248","489.1218262185944",false,"Late Aircraft Delay",true,"10059.988753166273"
"2020-02-24T08:11:07.000Z","Kibana Airlines",Toronto,CA,Torino,IT,"598.604221895297","409.69391748504825",false,"No Delay",false,"6584.646440848266"
"2020-02-24T08:09:56.000Z","ES-Air",Quito,EC,Vienna,AT,"610.9845999555289","436.3030023310182",false,"No Delay",false,"10386.738199243991"
"2020-02-24T08:06:17.000Z","Logstash Airways",Stockholm,SE,Zurich,CH,"93.02284702555218","377.5674487586619",false,"No Delay",false,"1488.365552408835"
"2020-02-24T08:06:17.000Z","Logstash Airways",Bangalore,IN,Oslo,NO,"621.2439393188683","598.4836418098644",false,"No Delay",false,"7454.92727182642"
"2020-02-24T08:05:30.000Z","ES-Air",Melbourne,AU,Olenegorsk,RU,"817.0691724639872","620.4566088120752",false,"No Delay",false,"14707.24510435177"
"2020-02-24T08:03:59.000Z","Kibana Airlines",Memphis,US,Belogorsk,RU,"573.1588075130406","923.6203775709718",false,"No Delay",false,"9743.69972772169"
"2020-02-24T08:03:31.000Z",JetBeats,Oslo,NO,Hyderabad,IN,"444.2964604258034","442.5945634955518",false,"No Delay",false,"7108.743366812854"
"2020-02-24T07:52:52.000Z","Logstash Airways",Madrid,ES,Madrid,ES,0,"173.46951068132603",false,"No Delay",false,0
"2020-02-24T07:52:39.000Z","Logstash Airways",Dubai,AE,Oslo,NO,"428.3558925991949","459.50166440075634",false,"No Delay",false,"5140.270711190338"
"2020-02-24T07:48:55.000Z",JetBeats,Minneapolis,US,Treviso,IT,"542.4230256581257","469.06619198696035",false,"No Delay",false,"7593.922359213759"
"2020-02-24T07:48:06.000Z","ES-Air",Guangzhou,CN,Osaka,JP,"354.30331564522226","792.6801512787931",false,"Carrier Delay",true,"2456.7629972592226"
"2020-02-24T07:45:57.000Z",JetBeats,Montreal,CA,Winnipeg,CA,"281.8250508546974","197.92652105028782",false,"Late Aircraft Delay",true,"1823.3260679486455"
"2020-02-24T07:43:39.000Z","ES-Air",Manchester,GB,Belogorsk,RU,"396.9434690943514","259.3759520947993",false,"No Delay",false,"7541.925912792677"
"2020-02-24T07:33:51.000Z","Kibana Airlines",Chengdu,CN,Shanghai,CN,"83.11836974372753","201.38621299791777",false,"No Delay",false,"1662.3673948745504"
"2020-02-24T07:33:51.000Z","Kibana Airlines",Berlin,DE,Phoenix,US,"455.3268063192619","676.11783832813",false,"No Delay",false,"9106.536126385237"
"2020-02-24T07:30:01.000Z","Kibana Airlines",Zurich,CH,Zurich,CH,0,"242.97209741802942",false,"No Delay",false,0
"2020-02-24T07:27:21.000Z","Kibana Airlines",Manchester,GB,Belogorsk,RU,"471.3703695495423","990.5847768524279",false,"No Delay",false,"7541.925912792677"
"2020-02-24T07:27:21.000Z","Logstash Airways",Chicago,US,Cincinnati,US,"23.638549662437573","125.49736882266453",false,"No Delay",false,"425.4938939238763"
"2020-02-24T07:27:18.000Z","ES-Air",Bologna,IT,Cincinnati,US,"500.8672814492772","860.8545134493565",false,"No Delay",false,"7513.0092217391575"
"2020-02-24T07:23:13.000Z","ES-Air","Xi'an",CN,Zurich,CH,"497.77392353987733","702.9271860638629",false,"No Delay",false,"7964.382776638037"
"2020-02-24T07:19:41.000Z",JetBeats,Stockholm,SE,"Xi'an",CN,"506.0901741684434","478.6042994339352",false,"Carrier Delay",true,"6818.532960863538"
"2020-02-24T07:14:52.000Z",JetBeats,Venice,IT,Zurich,CH,"33.10949076114086","422.50393771522",false,"No Delay",false,"364.20439837254946"
"2020-02-24T06:55:41.000Z","Kibana Airlines",Berlin,DE,Portland,US,"297.4072211576031","431.95424234315817",false,"No Delay",false,"5948.144423152062"
"2020-02-24T06:54:26.000Z","ES-Air",Bangalore,IN,Naples,IT,"487.961725804816","611.1500709219108",false,"No Delay",false,"6831.464161267424"
"2020-02-24T06:54:03.000Z","Logstash Airways","San Juan",PR,Sydney,AU,"1064.0849223668781","976.8426617841051",true,"No Delay",false,"15961.273835503172"
"2020-02-24T06:49:09.000Z","Logstash Airways",Munich,DE,Orlando,US,"563.4153028028733","487.6735986828179",false,"No Delay",false,"7887.814239240225"
"2020-02-24T06:48:56.000Z",JetBeats,Birmingham,US,Tokyo,JP,"644.4949498130651","264.32245208690574",true,"No Delay",false,"10956.414146822106"
"2020-02-24T06:48:18.000Z","ES-Air","Buenos Aires",AR,Minneapolis,US,"730.427071546541","533.4453265414991",false,"No Delay",false,"9495.551930105034"
"2020-02-24T06:42:56.000Z","Kibana Airlines",Bogota,CO,"Kansas City",US,"290.42448435073305","421.5795329005708",false,"No Delay",false,"4356.367265260996"
"2020-02-24T06:42:19.000Z","Kibana Airlines",Osaka,JP,Treviso,IT,"630.449428439585","498.9478166998206",false,"No Delay",false,"9456.741426593775"
"2020-02-24T06:38:58.000Z","ES-Air",Adelaide,AU,Indianapolis,US,"892.0708152612956","971.1121203098693",false,"No Delay",false,"16057.27467470332"
"2020-02-24T06:32:32.000Z","Logstash Airways",Pisa,IT,Stockholm,SE,"115.53031908699597","755.3477818896795",false,"No Delay",false,"1848.4851053919356"
"2020-02-24T06:29:39.000Z","Logstash Airways",Sydney,AU,Vienna,AT,"840.047521997246","381.1665512595123",false,"No Delay",false,"15960.902917947675"
"2020-02-24T06:29:02.000Z","Kibana Airlines",Edmonton,CA,Pisa,IT,"381.25977957404797","591.4719518920372",false,"No Delay",false,"8006.455371055007"
"2020-02-24T06:24:57.000Z","Logstash Airways",Johannesburg,ZA,Tokyo,JP,"1246.4275974133689","437.6816481527378",false,"Late Aircraft Delay",true,"13521.413961200533"
"2020-02-24T06:17:43.000Z","ES-Air",Montreal,CA,Warsaw,PL,"405.30568562868274","639.0059706972696",true,"No Delay",false,"6484.890970058924"
"2020-02-24T06:14:56.000Z",JetBeats,Warsaw,PL,"Xi'an",CN,"495.2424589691811","718.2763032721826",false,"No Delay",false,"6933.394425568536"
"2020-02-24T06:04:45.000Z",JetBeats,"Jebel Ali",AE,Dublin,IE,"349.57467427423524","717.7788218311282",false,"No Delay",false,"5942.769462661999"
"2020-02-24T06:01:58.000Z","ES-Air",Montreal,CA,Winnipeg,CA,"101.29589266381363","101.75101522562123",false,"No Delay",false,"1823.3260679486455"
"2020-02-24T05:51:51.000Z","Logstash Airways",Cologne,DE,Dubai,AE,"261.6650205945948","978.2536200512905",false,"No Delay",false,"4971.635391297302"
"2020-02-24T05:42:12.000Z","ES-Air",Helsinki,FI,Durban,ZA,"767.9010455026444","671.1224360221729",true,"No Delay",false,"9982.713591534377"
"2020-02-24T05:42:12.000Z","Kibana Airlines","Xi'an",CN,"Xi'an",CN,0,"246.22875550034163",false,"No Delay",false,0
"2020-02-24T05:32:06.000Z","Kibana Airlines",Lima,PE,Torino,IT,"702.9098487072292","443.1914976130005",false,"No Delay",false,"10543.647730608438"
"2020-02-24T05:30:51.000Z","ES-Air",Bari,IT,Helsinki,FI,"169.74065395948716","267.22163582850504",false,"No Delay",false,"2206.628501473333"
"2020-02-24T05:24:07.000Z",JetBeats,Dublin,IE,Reno,US,"415.972347678472","532.9018699877524",false,"No Delay",false,"7903.474605890968"
"2020-02-24T05:04:59.000Z","Logstash Airways",Seoul,KR,Zurich,CH,"548.4707657601367","682.1658613084196",true,"No Delay",false,"8775.532252162187"
"2020-02-24T05:04:59.000Z","Logstash Airways",Helsinki,FI,Naples,IT,"108.71257851958622","876.8053690675041",false,"No Delay",false,"2282.9641489113105"
"2020-02-24T04:51:27.000Z","Kibana Airlines",Rome,IT,Portland,US,"549.4474368844535","951.7521989000572",false,"No Delay",false,"9340.60642703571"
"2020-02-24T04:46:18.000Z","ES-Air","Las Vegas",US,Sydney,AU,"1035.3466019030222","530.8653478264688",false,"No Delay",false,"12424.159222836268"
"2020-02-24T04:44:36.000Z","Logstash Airways",Osaka,JP,Wichita,US,"796.3405920260471","893.1263219358683",false,"No Delay",false,"10352.427696338613"
"2020-02-24T04:42:37.000Z","Logstash Airways",Milan,IT,Munich,DE,"387.26549999478715","454.02727794435134",false,"Late Aircraft Delay",true,"381.71699992702037"
"2020-02-24T04:38:04.000Z","ES-Air",Pisa,IT,Shanghai,CN,"749.1637686077096","543.2307893902965",false,"Late Aircraft Delay",true,"9154.128991900225"
"2020-02-24T04:36:53.000Z","Logstash Airways",London,GB,Quito,EC,"707.3254205104973","335.8669973927673",true,"No Delay",false,"9195.230466636465"
"2020-02-24T04:29:01.000Z",JetBeats,Beijing,CN,Osaka,JP,"84.09449376132034","790.3202380228554",false,"No Delay",false,"1765.984368987727"
"2020-02-24T04:29:01.000Z",JetBeats,"Mexico City",MX,Shanghai,CN,"1078.4748558114857","892.4762488526754",false,"No Delay",false,"12941.698269737828"
"2020-02-24T04:27:54.000Z",JetBeats,Greenville,US,London,GB,"345.3889880820607","291.40164944191525",false,"No Delay",false,"6562.390773559153"
"2020-02-24T04:21:26.000Z","Logstash Airways",Dublin,IE,Tokyo,JP,"534.1405054838992","662.9689972682281",false,"No Delay",false,"9614.529098710187"
"2020-02-24T04:20:46.000Z","Logstash Airways",Spokane,US,Zurich,CH,"412.51138915758474","665.9783513341338",false,"No Delay",false,"8250.227783151695"
"2020-02-24T04:20:04.000Z","ES-Air",Moline,US,Stockholm,SE,"601.745048737556","759.5762959720095",false,"NAS Delay",true,"7042.685633588228"
"2020-02-24T04:14:57.000Z",JetBeats,London,GB,"San Antonio",US,"572.5407046258604","271.27145048157337",false,"No Delay",false,"8015.569864762046"
"2020-02-24T04:14:57.000Z","Logstash Airways",Pisa,IT,Moscow,RU,"195.9954965067608","279.213712743201",false,"No Delay",false,"2351.9459580811294"
"2020-02-24T04:10:00.000Z","Logstash Airways",Edmonton,CA,Johannesburg,ZA,"1203.9840294099502","841.4371019353848",false,"No Delay",false,"15651.792382329353"
"2020-02-24T03:56:31.000Z","Kibana Airlines",Philadelphia,US,Stockholm,SE,"685.1374635201752","365.61739362620006",false,"Weather Delay",true,"6452.061952802627"
"2020-02-24T03:56:31.000Z","Logstash Airways",Bogota,CO,Minneapolis,US,"371.1354633034696","499.3677032566983",false,"No Delay",false,"4824.761022945105"
"2020-02-24T03:51:11.000Z","ES-Air",Greensboro,US,Rochester,US,"341.0455185836978","134.4116160476985",false,"Weather Delay",true,"1376.7282973391652"
"2020-02-24T03:40:22.000Z","Logstash Airways",Belogorsk,RU,Warsaw,PL,"418.4174652820157","373.3861559641888",false,"No Delay",false,"6694.679444512251"
"2020-02-24T03:35:19.000Z","Logstash Airways","Buenos Aires",AR,Naples,IT,"1000.610268937504","732.4893526594731",false,"NAS Delay",true,"11209.764303000064"
"2020-02-24T03:31:02.000Z","ES-Air",London,GB,"Buenos Aires",AR,"928.8788398889734","340.522928557165",false,"No Delay",false,"11146.546078667681"
"2020-02-24T03:28:31.000Z","Kibana Airlines",Stockholm,SE,Sydney,AU,"974.2277667409797","465.5231588981576",false,"No Delay",false,"15587.644267855676"
"2020-02-24T03:28:26.000Z","Kibana Airlines",Dubai,AE,Durban,ZA,"690.038427207339","327.86328007220834",false,"Carrier Delay",true,"6600.76854414678"
"2020-02-24T03:14:35.000Z","ES-Air",Johannesburg,ZA,Winnipeg,CA,"1461.0185463432601","992.7974212823889",true,"Carrier Delay",true,"14703.241102462382"
"2020-02-24T03:09:37.000Z","Logstash Airways","Buenos Aires",AR,Shanghai,CN,"1633.4849773581002","628.9685017980238",false,"No Delay",false,"19601.819728297203"
"2020-02-24T02:54:20.000Z","Logstash Airways",Quito,EC,Moscow,RU,"673.8828724225847","482.68945664788106",false,"NAS Delay",true,"11589.891703606525"
"2020-02-24T02:53:49.000Z","ES-Air","Jeju City",KR,"Buenos Aires",AR,"1085.4900313156738","616.6874830479277",false,"No Delay",false,"19538.82056368213"
"2020-02-24T02:47:45.000Z","ES-Air",Quito,EC,Zurich,CH,"466.0481325205069","879.6796460724714",false,"No Delay",false,"9787.010782930645"
"2020-02-24T02:40:29.000Z",JetBeats,Quito,EC,Sydney,AU,"1270.972687575728","818.6809243199023",true,"NAS Delay",true,"13631.672250908738"
"2020-02-24T02:40:14.000Z","Logstash Airways",Munich,DE,Moline,US,"401.43587740115987","841.1567041948039",false,"Weather Delay",true,"7485.153425424357"
"2020-02-24T02:33:37.000Z","ES-Air",Cleveland,US,Seoul,KR,"599.4115765610001","898.7797588659587",false,"No Delay",false,"10789.408378098002"
"2020-02-24T02:11:28.000Z","Kibana Airlines",Cagliari,IT,"Des Moines",US,"407.0167468716159","654.5499592114625",true,"No Delay",false,"8140.334937432318"
"2020-02-24T02:05:02.000Z","Kibana Airlines",Durban,ZA,Warsaw,PL,"789.4376286057432","610.640974553038",true,"Weather Delay",true,"9113.251543268918"
"2020-02-24T01:46:57.000Z","Logstash Airways",Cagliari,IT,Sydney,AU,"1322.6602156180331","443.9254081047183",false,"Security Delay",true,"16609.58280303443"
"2020-02-24T01:36:32.000Z","Logstash Airways",Cologne,DE,Atlanta,US,"521.165710612033","446.6354727301414",false,"No Delay",false,"7296.319948568462"
"2020-02-24T01:33:15.000Z","Kibana Airlines",Rome,IT,Munich,DE,"325.5101674965325","965.1148734901574",false,"Late Aircraft Delay",true,"729.1830149375855"
"2020-02-24T01:33:15.000Z","Logstash Airways","Buenos Aires",AR,Sydney,AU,"654.9700783267042","754.6753207437058",false,"No Delay",false,"11789.461409880676"
"2020-02-24T01:28:50.000Z","ES-Air","Xi'an",CN,"Xi'an",CN,180,"208.63155648054436",false,"Carrier Delay",true,0
"2020-02-24T01:25:47.000Z","ES-Air",Norfolk,US,Zurich,CH,"562.3640605941749","260.4515883189717",false,"No Delay",false,"6748.3687271301"
"2020-02-24T01:15:30.000Z","Logstash Airways",Syracuse,US,Torino,IT,"379.197237466021","823.9288513377876",false,"Carrier Delay",true,"6383.944749320421"
"2020-02-24T01:13:13.000Z","ES-Air","New Delhi",IN,Olenegorsk,RU,"529.641103522587","394.2313562173428",false,"Carrier Delay",true,"5244.616552838804"
"2020-02-24T01:13:04.000Z","Kibana Airlines",Rome,IT,London,GB,"78.17866362343675","530.8923235949147",false,"No Delay",false,"1407.2159452218614"
"2020-02-24T01:09:15.000Z","Kibana Airlines","Jeju City",KR,Orlando,US,"736.4556295873108","642.4371616466656",false,"No Delay",false,"12519.745702984284"
"2020-02-24T01:09:15.000Z","ES-Air","Chicago/Rockford",US,"Buenos Aires",AR,"504.42586202524865","556.4294259711093",false,"No Delay",false,"9079.665516454475"
"2020-02-24T01:05:42.000Z","Kibana Airlines",Quito,EC,Memphis,US,"214.56770942069164","885.905653612023",false,"No Delay",false,"4076.7864789931414"
"2020-02-24T00:59:39.000Z","ES-Air",London,GB,Pisa,IT,"71.84456702807546","600.625387257789",true,"No Delay",false,"1149.5130724492074"
"2020-02-24T00:55:20.000Z",JetBeats,Washington,US,Zurich,CH,"352.1319403928668","690.8622897253827",false,"No Delay",false,"6690.506867464469"
"2020-02-24T00:46:43.000Z",JetBeats,Rome,IT,Torino,IT,"213.13148098527688","165.35347057627365",false,"Late Aircraft Delay",true,"529.4462908380458"
"2020-02-24T00:45:10.000Z","Kibana Airlines","Frankfurt am Main",DE,"Raleigh/Durham",US,"344.2170217973161","963.7543457043154",true,"No Delay",false,"6884.340435946322"
"2020-02-24T00:33:21.000Z",JetBeats,Durban,ZA,Richmond,US,"842.4568782120878","664.0379969630892",false,"No Delay",false,"13479.310051393404"
"2020-02-24T00:31:07.000Z","Kibana Airlines",Hyderabad,IN,Vienna,AT,"362.16824184075267","370.17665080117985",false,"No Delay",false,"6519.028353133548"
"2020-02-24T00:31:00.000Z","Kibana Airlines",Orlando,US,Zurich,CH,"513.1978088130066","766.9284650731022",false,"No Delay",false,"7697.967132195099"
"2020-02-24T00:25:49.000Z",JetBeats,Vienna,AT,Winnipeg,CA,"619.6862998124969","682.6155209719764",false,"No Delay",false,"7436.235597749964"
"2020-02-24T00:25:13.000Z",JetBeats,Olenegorsk,RU,Ottawa,CA,"471.4676692671161","848.3993702922287",false,"No Delay",false,"6129.079700472509"
"2020-02-24T00:25:13.000Z","ES-Air",Hyderabad,IN,Zurich,CH,"646.303345509515","685.8096542668534",false,"No Delay",false,"7109.336800604665"
"2020-02-24T00:24:12.000Z","ES-Air",Casper,US,Dublin,IE,"363.8821510303145","766.9721863721144",false,"No Delay",false,"6913.760869575975"
"2020-02-24T00:17:25.000Z","ES-Air",Bogota,CO,Nashville,US,"264.914457140915","413.02104664730734",false,"No Delay",false,"3708.8023999728093"
